id,created_at,updated_at,deleted_at,category,spare_parts_unit,title,vendor_code,description,short_description,price,image_original,image_128,image_432,can_to_view
183999,,,,1,2,Компрессор 2-х цилиндровый высокопроизводительный КАМАЗ (270л.),5320-3509015**,"Пневмокомпрессор 5320-3509015-10 поршневого типа, двухцилиндровый повышенной производительности. Привод компрессора шестеренный от распределительных шестерён. Посадочные размеры и применяемость соответствуют компрессору 5320-3509015. Охлаждение головки от системы охлаждения двигателя, масло подаётся из смазочной системы.Применение:Автомобили КамАЗ 5320, 53212, 5410, 54112, 5511, 55102;Базовый двигатель: 740,10 и другие модификации.Характеристики:Номинальный диаметр цилиндра, мм - 60Ход поршня, мм - 38Номинальный рабочий объем, см3 - 214Частота вращения вала, мин-1:Номинальное - 2000Максимальное - 2500Производительность, л/мин - 275 (при частоте вращения коленчатого вала 2000 об/мин и противодавлении 700 кПа)Потребляемая мощность, кВт - 2,45Вес, кг - 14,5","Пневмокомпрессор 5320-3509015-10 поршневого типа, двухцилиндровый повышенной производительности. Привод компрессора шестеренный от распределительных шестерён. Посадочные размеры и применяемость соответствуют компрессору 5320-3509015. Охлаждение головки от системы охлаждения двигателя, масло подаётся из смазочной системы.Применение:Автомобили КамАЗ 5320, 53212, 5410, 54112, 5511, 55102;Базовый двигатель: 740,10 и другие модификации.Характеристики:Номинальный диаметр цилиндра, мм - 60Ход поршня, мм - 38Номинальный рабочий объем, см3 - 214Частота вращения вала, мин-1:Номинальное - 2000Максимальное - 2500Производительность, л/мин - 275 (при частоте вращения коленчатого вала 2000 об/мин и противодавлении 700 кПа)Потребляемая мощность, кВт - 2,45Вес, кг - 14,5",7000,original/IMG_20200311_102753-scaled.jpg,128/128__IMG_20200311_102753-scaled.jpg,432/432__IMG_20200311_102753-scaled.jpg,true
184000,,,,2,2,Компрессор 2-х цилиндровый МАЗ без шкива,5336-350912*,"Характеристики: Компрессор МАЗ (2 цилиндровый) 210л/мин БЗА № Артикул 5336-3509012 Каталожная группа Механизмы управления ..Тормоза Торговая марка БЗА Артикул производителя 53363509012 Ширина, м 0.2 Высота, м 0.3 Длина, м 0.32 Вес, кг 16 Дополнительное описание Предназначен для нагнетания сжатого воздуха в пневматическую систему привода тормозов грузовых автомобилей семейства МАЗ, БеЛАЗ, КрАЗ, УралАЗ, и устанавливается на дизельные двигатели ЯМЗ-236, ЯМЗ-238 и их модификации. На этом компрессоре применяется лепестковый клапан вместо традиционного пружинного, что позволило увеличить на порядок производительность компрессора. Число цилиндров, шт – 2 Диаметр цилиндра, мм – 60 Объем цилиндра, см3 – 214 Макс. частота вращения к/вала, об/мин – 2500 Номин. частота вращения к/вала, об/мин – 2000 Производительность, л/мин – 201 / 270 Макс. избыточное давление, МПа – 1,0 Ход поршня, мм – 38 Масса, кг, не более – 15","Характеристики: Компрессор МАЗ (2 цилиндровый) 210л/мин БЗА № Артикул 5336-3509012 Каталожная группа Механизмы управления ..Тормоза Торговая марка БЗА Артикул производителя 53363509012 Ширина, м 0.2 Высота, м 0.3 Длина, м 0.32 Вес, кг 16 Дополнительное описание Предназначен для нагнетания сжатого воздуха в пневматическую систему привода тормозов грузовых автомобилей семейства МАЗ, БеЛАЗ, КрАЗ, УралАЗ, и устанавливается на дизельные двигатели ЯМЗ-236, ЯМЗ-238 и их модификации. На этом компрессоре применяется лепестковый клапан вместо традиционного пружинного, что позволило увеличить на порядок производительность компрессора. Число цилиндров, шт – 2 Диаметр цилиндра, мм – 60 Объем цилиндра, см3 – 214 Макс. частота вращения к/вала, об/мин – 2500 Номин. частота вращения к/вала, об/мин – 2000 Производительность, л/мин – 201 / 270 Макс. избыточное давление, МПа – 1,0 Ход поршня, мм – 38 Масса, кг, не более – 15",3900,original/IMG_20200305_104157-scaled.jpg,128/128__IMG_20200305_104157-scaled.jpg,432/432__IMG_20200305_104157-scaled.jpg,true
184001,,,,2,2,Компрессор 2-х цилиндровый МАЗ Р0 со шкивом новый,5336-3509012*,"Характеристики: Компрессор МАЗ (2 цилиндровый) со шкивом 210л/мин БЗА № Артикул 5336-3509012 Каталожная группа Механизмы управления ..Тормоза Торговая марка БЗА Артикул производителя 53363509012 Ширина, м 0.2 Высота, м 0.3 Длина, м 0.32 Вес, кг 16 Дополнительное описание Предназначен для нагнетания сжатого воздуха в пневматическую систему привода тормозов грузовых автомобилей семейства МАЗ, БеЛАЗ, КрАЗ, УралАЗ, и устанавливается на дизельные двигатели ЯМЗ-236, ЯМЗ-238 и их модификации. На этом компрессоре применяется лепестковый клапан вместо традиционного пружинного, что позволило увеличить на порядок производительность компрессора. Число цилиндров, шт – 2 Диаметр цилиндра, мм – 60 Объем цилиндра, см3 – 214 Макс. частота вращения к/вала, об/мин – 2500 Номин. частота вращения к/вала, об/мин – 2000 Производительность, л/мин – 201 / 270 Макс. избыточное давление, МПа – 1,0 Ход поршня, мм – 38 Масса, кг, не более – 15","Характеристики: Компрессор МАЗ (2 цилиндровый) со шкивом 210л/мин БЗА № Артикул 5336-3509012 Каталожная группа Механизмы управления ..Тормоза Торговая марка БЗА Артикул производителя 53363509012 Ширина, м 0.2 Высота, м 0.3 Длина, м 0.32 Вес, кг 16 Дополнительное описание Предназначен для нагнетания сжатого воздуха в пневматическую систему привода тормозов грузовых автомобилей семейства МАЗ, БеЛАЗ, КрАЗ, УралАЗ, и устанавливается на дизельные двигатели ЯМЗ-236, ЯМЗ-238 и их модификации. На этом компрессоре применяется лепестковый клапан вместо традиционного пружинного, что позволило увеличить на порядок производительность компрессора. Число цилиндров, шт – 2 Диаметр цилиндра, мм – 60 Объем цилиндра, см3 – 214 Макс. частота вращения к/вала, об/мин – 2500 Номин. частота вращения к/вала, об/мин – 2000 Производительность, л/мин – 201 / 270 Макс. избыточное давление, МПа – 1,0 Ход поршня, мм – 38 Масса, кг, не более – 15",5500,original/IMG_20200305_094024-scaled.jpg,128/128__IMG_20200305_094024-scaled.jpg,432/432__IMG_20200305_094024-scaled.jpg,true
184440,,,,1,7,Болт   М8х 18 / г.Белебей,1/60433/21,0,0,5.16,0,0,0,true
184003,,,,3,2,Компрессор 2-х цилиндровый ЗИЛ,130-3509012,"Предназначен для нагнетания сжатого воздуха в пневматическую систему привода тормозов грузовых автомобилей семейства МАЗ, БеЛАЗ, КрАЗ, УралАЗ, и устанавливается на дизельные двигатели ЯМЗ-236, ЯМЗ-238 и их модификации.На этом компрессоре применяется лепестковый клапан вместо традиционного пружинного, что позволило увеличить на порядок производительность компрессора.Число цилиндров, шт – 2Диаметр цилиндра, мм – 60Объем цилиндра, см3– 214Макс. частота вращения к/вала, об/мин – 2500Номин. частота вращения к/вала, об/мин – 2000Производительность, л/мин – 201 / 270Макс. избыточное давление, МПа – 1,0Ход поршня, мм – 38Масса, кг, не более – 15 / 16Применяемость:5336-3509012: ЯМЗ-236/238(МАЗ, КрАЗ, МЗКТ, БелАЗ, УралАЗ) 201л/мин5336-3509012-01: ЯМЗ 236/238(МАЗ, КрАЗ, МЗКТ, БелАЗ, УралАЗ, ЗИЛ.ПАЗ)-201 л/мин, без шкива5336-3509012-10: МАЗ-повышенной производительности - объем 270л/мин5336-3509012-10-03: МАЗ Компрессор с охлаждаемой плитой объем 270л/мин","Предназначен для нагнетания сжатого воздуха в пневматическую систему привода тормозов грузовых автомобилей семейства МАЗ, БеЛАЗ, КрАЗ, УралАЗ, и устанавливается на дизельные двигатели ЯМЗ-236, ЯМЗ-238 и их модификации.На этом компрессоре применяется лепестковый клапан вместо традиционного пружинного, что позволило увеличить на порядок производительность компрессора.Число цилиндров, шт – 2Диаметр цилиндра, мм – 60Объем цилиндра, см3– 214Макс. частота вращения к/вала, об/мин – 2500Номин. частота вращения к/вала, об/мин – 2000Производительность, л/мин – 201 / 270Макс. избыточное давление, МПа – 1,0Ход поршня, мм – 38Масса, кг, не более – 15 / 16Применяемость:5336-3509012: ЯМЗ-236/238(МАЗ, КрАЗ, МЗКТ, БелАЗ, УралАЗ) 201л/мин5336-3509012-01: ЯМЗ 236/238(МАЗ, КрАЗ, МЗКТ, БелАЗ, УралАЗ, ЗИЛ.ПАЗ)-201 л/мин, без шкива5336-3509012-10: МАЗ-повышенной производительности - объем 270л/мин5336-3509012-10-03: МАЗ Компрессор с охлаждаемой плитой объем 270л/мин",3700,original/IMG_1110-26-05-21-02-18.jpg,128/128__IMG_1110-26-05-21-02-18.jpg,432/432__IMG_1110-26-05-21-02-18.jpg,true
184004,,,,3,2,"Компрессор 2-х цилиндровый  ПК310  ,ф72 (320 л/мин) МАЗ, УРАЛ, ЛиАЗ, Икарус, ЯМЗ",ПК 310,"Характеристики: Компрессор МАЗ,ЛиАЗ,БЗКТ,УРАЛ,ИКАРУС 310 л/мин БЗА № Артикул ПК310 Артикул доп. ПК 310 Каталожная группа Механизмы управления ..Тормоза Торговая марка БЗА Артикул производителя ПК310 Ширина, м 0.172 Высота, м 0.295 Длина, м 0.273 Вес, кг 17.165 Дополнительное описание На дополнительных рисунках приведен габаритный чертёж на компрессор ПК 310, где указываются подводы и отводы воздуха, охлаждающей жидкости, а также подвод масла. Отвод масла происходит свободным сливом из нижнего окна в картере.","Характеристики: Компрессор МАЗ,ЛиАЗ,БЗКТ,УРАЛ,ИКАРУС 310 л/мин БЗА № Артикул ПК310 Артикул доп. ПК 310 Каталожная группа Механизмы управления ..Тормоза Торговая марка БЗА Артикул производителя ПК310 Ширина, м 0.172 Высота, м 0.295 Длина, м 0.273 Вес, кг 17.165 Дополнительное описание На дополнительных рисунках приведен габаритный чертёж на компрессор ПК 310, где указываются подводы и отводы воздуха, охлаждающей жидкости, а также подвод масла. Отвод масла происходит свободным сливом из нижнего окна в картере.",11000,original/IMG_20200513_080749-scaled.jpg,128/128__IMG_20200513_080749-scaled.jpg,432/432__IMG_20200513_080749-scaled.jpg,true
184005,,,,1,5,Диск сцепления нажимной Камаз (корзина),14-1601090*,"Диск сцепления – это самый важный элемент, который способствует созданию возможности движения автомобиля. Он требуется для того, чтобы временно отсоединять мотор от возможности движения и потом обратно соединять. Диск сцепления нажимной выполнен в виде кольца, у которого одна сторона гладкая. Нажимной диск крепится к кожуху сцепления (соединяется с двигателем), который крепится болтами к маховику, и поэтому они вращаются вместе. Диск сцепления состоит из самого диска с пружинными пластинами, а также двух износостойких накладок, которые соединены с ним независимо друг от друга с помощью заклёпок.Артикул - 14-1601090-10 Дополнительное описание - Корзина сцепления КамазМуфта сцепления (корзина) КамАЗШтампованный на ПРЗ кожух, кованные на ""К-Металургии"" рычаги. Одинарные нажимные пружины. Дисбаланс в сборе не превышает 150 г•см.Применение:Применяется в механизмах сцепления автомобиля. 	Камаз-4310 	Камаз-4326 	Камаз-5315 	Камаз-5320 	Камаз-53212 	Камаз-5410 	Камаз-54112 	Камаз-5511 	Камаз-55102 	ЛАЗ 4207 	Ширина м - 0.11 	Высота, м - 0.39 	Длина, м - 0.39 	Вес, кг - 25.62","Диск сцепления – это самый важный элемент, который способствует созданию возможности движения автомобиля. Он требуется для того, чтобы временно отсоединять мотор от возможности движения и потом обратно соединять. Диск сцепления нажимной выполнен в виде кольца, у которого одна сторона гладкая. Нажимной диск крепится к кожуху сцепления (соединяется с двигателем), который крепится болтами к маховику, и поэтому они вращаются вместе. Диск сцепления состоит из самого диска с пружинными пластинами, а также двух износостойких накладок, которые соединены с ним независимо друг от друга с помощью заклёпок.Артикул - 14-1601090-10 Дополнительное описание - Корзина сцепления КамазМуфта сцепления (корзина) КамАЗШтампованный на ПРЗ кожух, кованные на ""К-Металургии"" рычаги. Одинарные нажимные пружины. Дисбаланс в сборе не превышает 150 г•см.Применение:Применяется в механизмах сцепления автомобиля.Камаз-4310Камаз-4326Камаз-5315Камаз-5320Камаз-53212Камаз-5410Камаз-54112Камаз-5511Камаз-55102ЛАЗ 4207Ширина м - 0.11Высота, м - 0.39Длина, м - 0.39Вес, кг - 25.62",3400,original/Korzina-14--scaled.jpg,128/128__Korzina-14--scaled.jpg,432/432__Korzina-14--scaled.jpg,true
184006,,,,1,5,Диск сцепления нажимной Камаз (корзина) новый,14-1601090,"Диск сцепления – это самый важный элемент, который способствует созданию возможности движения автомобиля. Он требуется для того, чтобы временно отсоединять мотор от возможности движения и потом обратно соединять. Диск сцепления нажимной выполнен в виде кольца, у которого одна сторона гладкая. Нажимной диск крепится к кожуху сцепления (соединяется с двигателем), который крепится болтами к маховику, и поэтому они вращаются вместе. Диск сцепления состоит из самого диска с пружинными пластинами, а также двух износостойких накладок, которые соединены с ним независимо друг от друга с помощью заклёпок.Артикул - 14-1601090-10 Дополнительное описание - Корзина сцепления КамазМуфта сцепления (корзина) КамАЗШтампованный на ПРЗ кожух, кованные на ""К-Металургии"" рычаги. Одинарные нажимные пружины. Дисбаланс в сборе не превышает 150 г•см.Применение:Применяется в механизмах сцепления автомобиля. 	Камаз-4310 	Камаз-4326 	Камаз-5315 	Камаз-5320 	Камаз-53212 	Камаз-5410 	Камаз-54112 	Камаз-5511 	Камаз-55102 	ЛАЗ 4207 	Ширина м - 0.11 	Высота, м - 0.39 	Длина, м - 0.39 	Вес, кг - 25.62","Диск сцепления – это самый важный элемент, который способствует созданию возможности движения автомобиля. Он требуется для того, чтобы временно отсоединять мотор от возможности движения и потом обратно соединять. Диск сцепления нажимной выполнен в виде кольца, у которого одна сторона гладкая. Нажимной диск крепится к кожуху сцепления (соединяется с двигателем), который крепится болтами к маховику, и поэтому они вращаются вместе. Диск сцепления состоит из самого диска с пружинными пластинами, а также двух износостойких накладок, которые соединены с ним независимо друг от друга с помощью заклёпок.Артикул - 14-1601090-10 Дополнительное описание - Корзина сцепления КамазМуфта сцепления (корзина) КамАЗШтампованный на ПРЗ кожух, кованные на ""К-Металургии"" рычаги. Одинарные нажимные пружины. Дисбаланс в сборе не превышает 150 г•см.Применение:Применяется в механизмах сцепления автомобиля.Камаз-4310Камаз-4326Камаз-5315Камаз-5320Камаз-53212Камаз-5410Камаз-54112Камаз-5511Камаз-55102ЛАЗ 4207Ширина м - 0.11Высота, м - 0.39Длина, м - 0.39Вес, кг - 25.62",5500,original/Korzina-14--scaled.jpg,128/128__Korzina-14--scaled.jpg,432/432__Korzina-14--scaled.jpg,true
184007,,,,1,5,Диск сцепления нажимной Камаз (корзина) усиленная,142-1601090*,"Диск сцепления – это самый важный элемент, который способствует созданию возможности движения автомобиля. Он требуется для того, чтобы временно отсоединять мотор от возможности движения и потом обратно соединять. Диск сцепления нажимной выполнен в виде кольца, у которого одна сторона гладкая. Нажимной диск крепится к кожуху сцепления (соединяется с двигателем), который крепится болтами к маховику, и поэтому они вращаются вместе. Диск сцепления состоит из самого диска с пружинными пластинами, а также двух износостойких накладок, которые соединены с ним независимо друг от друга с помощью заклёпок. Артикул - 142-1601090 Артикул аналога — 142.1601090-10Дополнительное описание - Корзина сцепления Камаз-ЕВРОШтампованный на ПРЗ кожух, кованные на ""К-Металургии"" рычаги. Двойные нажимные пружины. Дисбаланс в сборе не превышает 150 г•см.Применение:Применяется в механизмах сцепления автомобиля 	Камаз-4326 	Камаз-5315 	Камаз-65115 	Камаз-5297 	Камаз-43114 	Камаз-4326 	Камаз 740.31-240 (Евро-2) 	Камаз-53228, 65111 	Ширина, м - 0.412 	Высота, м 0.104 	Длина, м - 0.412 	Вес, кг - 25","Диск сцепления – это самый важный элемент, который способствует созданию возможности движения автомобиля. Он требуется для того, чтобы временно отсоединять мотор от возможности движения и потом обратно соединять. Диск сцепления нажимной выполнен в виде кольца, у которого одна сторона гладкая. Нажимной диск крепится к кожуху сцепления (соединяется с двигателем), который крепится болтами к маховику, и поэтому они вращаются вместе. Диск сцепления состоит из самого диска с пружинными пластинами, а также двух износостойких накладок, которые соединены с ним независимо друг от друга с помощью заклёпок. Артикул - 142-1601090 Артикул аналога — 142.1601090-10Дополнительное описание - Корзина сцепления Камаз-ЕВРОШтампованный на ПРЗ кожух, кованные на ""К-Металургии"" рычаги. Двойные нажимные пружины. Дисбаланс в сборе не превышает 150 г•см.Применение:Применяется в механизмах сцепления автомобиля 	Камаз-4326 	Камаз-5315 	Камаз-65115 	Камаз-5297 	Камаз-43114 	Камаз-4326 	Камаз 740.31-240 (Евро-2) 	Камаз-53228, 65111 	Ширина, м - 0.412 	Высота, м 0.104 	Длина, м - 0.412 	Вес, кг - 25",3600,original/Korzina-141-scaled.jpg,128/128__Korzina-141-scaled.jpg,432/432__Korzina-141-scaled.jpg,true
184015,,,,1,5,Дифференциал межосевой (МОД) ЕВРО 4 или 8 отверстий  Камаз круглый фланец,53205-2506010*,"&nbsp; 	Камаз-53212 	Камаз-43501 (4х4) 	Камаз-43261 (Евро-1, 2) 	Камаз-65115 (Евро-3) 	Камаз-53229 (Евро 2) 	Камаз-65115, 65116 (Евро-4) 	Камаз-43118 (Евро 4)","Камаз-53212 	Камаз-43501 (4х4) 	Камаз-43261 (Евро-1, 2) 	Камаз-65115 (Евро-3) 	Камаз-53229 (Евро 2) 	Камаз-65115, 65116 (Евро-4) 	Камаз-43118 (Евро 4)",20000,original/IMG_20200311_104100-scaled.jpg,128/128__IMG_20200311_104100-scaled.jpg,432/432__IMG_20200311_104100-scaled.jpg,true
184115,,,,1,0,Амортизатор основной ЕВРО (КАМАЗ 43118) / КМД,К50.2-2905006,0,0,2664,0,0,0,true
184116,,,,1,0,"Амортизатор основной ЕВРО (КАМАЗ 5297, 5299) / ПААЗ",П50.6-2905005,0,0,4845.6,0,0,0,true
184008,,,,1,5,Диск сцепления нажимной Камаз (корзина) усиленная новая,142-1601090,"Диск сцепления – это самый важный элемент, который способствует созданию возможности движения автомобиля. Он требуется для того, чтобы временно отсоединять мотор от возможности движения и потом обратно соединять. Диск сцепления нажимной выполнен в виде кольца, у которого одна сторона гладкая. Нажимной диск крепится к кожуху сцепления (соединяется с двигателем), который крепится болтами к маховику, и поэтому они вращаются вместе. Диск сцепления состоит из самого диска с пружинными пластинами, а также двух износостойких накладок, которые соединены с ним независимо друг от друга с помощью заклёпок. Артикул - 142-1601090 Артикул аналога — 142.1601090-10Дополнительное описание - Корзина сцепления Камаз-ЕВРОШтампованный на ПРЗ кожух, кованные на ""К-Металургии"" рычаги. Двойные нажимные пружины. Дисбаланс в сборе не превышает 150 г•см.Применение:Применяется в механизмах сцепления автомобиля 	Камаз-4326 	Камаз-5315 	Камаз-65115 	Камаз-5297 	Камаз-43114 	Камаз-4326 	Камаз 740.31-240 (Евро-2) 	Камаз-53228, 65111 	Ширина, м - 0.412 	Высота, м 0.104 	Длина, м - 0.412 	Вес, кг - 25","Диск сцепления – это самый важный элемент, который способствует созданию возможности движения автомобиля. Он требуется для того, чтобы временно отсоединять мотор от возможности движения и потом обратно соединять. Диск сцепления нажимной выполнен в виде кольца, у которого одна сторона гладкая. Нажимной диск крепится к кожуху сцепления (соединяется с двигателем), который крепится болтами к маховику, и поэтому они вращаются вместе. Диск сцепления состоит из самого диска с пружинными пластинами, а также двух износостойких накладок, которые соединены с ним независимо друг от друга с помощью заклёпок. Артикул - 142-1601090 Артикул аналога — 142.1601090-10Дополнительное описание - Корзина сцепления Камаз-ЕВРОШтампованный на ПРЗ кожух, кованные на ""К-Металургии"" рычаги. Двойные нажимные пружины. Дисбаланс в сборе не превышает 150 г•см.Применение:Применяется в механизмах сцепления автомобиля 	Камаз-4326 	Камаз-5315 	Камаз-65115 	Камаз-5297 	Камаз-43114 	Камаз-4326 	Камаз 740.31-240 (Евро-2) 	Камаз-53228, 65111 	Ширина, м - 0.412 	Высота, м 0.104 	Длина, м - 0.412 	Вес, кг - 25",5700,original/Korzina-14-1-1-scaled.jpg,128/128__Korzina-14-1-1-scaled.jpg,432/432__Korzina-14-1-1-scaled.jpg,true
184009,,,,3,5,"Диск сцепления нажимной в сборе (корзина лепестковая )МАЗ,УРАЛ,КРАЗ",182-1601090,"Диск сцепления нажимной в сборе (корзина лепестковая )МАЗ,УРАЛ,КРАЗ","Диск сцепления нажимной в сборе (корзина лепестковая )МАЗ,УРАЛ,КРАЗ",6500,original/IMG_20200318_090242-scaled.jpg,128/128__IMG_20200318_090242-scaled.jpg,432/432__IMG_20200318_090242-scaled.jpg,true
184010,,,,3,5,"Диск сцепления нажимной в сборе (корзина 238 старого образца) МАЗ,УРАЛ,КРАЗ",238-1601090*,"Диск сцепления ведущий(корзина) (20пружин) рычажнаяДиск сцепления нажимной в сборе (корзина 238 старого образца) МАЗ,УРАЛ,КРАЗ","Диск сцепления нажимной в сборе (корзина старого образца 238) МАЗДиск сцепления нажимной в сборе (корзина 238 старого образца) МАЗ,УРАЛ,КРАЗ",5500,original/IMG-20200120-WA0032.jpg,128/128__IMG-20200120-WA0032.jpg,432/432__IMG-20200120-WA0032.jpg,true
184011,,,,1,0,Опора рычага коробки переключения передач КУЛИСА (КПП) КАМАЗ с ломом,15-1703204*,"Опора рычага коробки переключения передач (КПП) КАМАЗ в Артикул - 15-1703204 Альтернативные описания - Опора КАМАЗ рычага переключения передач в сборе Производитель: ПАО КАМАЗ Применяется для трансмиссии и коробки передач в моделях КАМАЗ-4310, КАМАЗ-4326, КАМАЗ-5320, КАМАЗ-53212, КАМАЗ-5410 Ширина, м - 0.4 Высота, м - 0.25 Длина, м - 0.75 Вес, кг - 11.5","Опора рычага коробки переключения передач (КПП) КАМАЗ в Артикул - 15-1703204 Альтернативные описания - Опора КАМАЗ рычага переключения передач в сборе Производитель: ПАО КАМАЗ Применяется для трансмиссии и коробки передач в моделях КАМАЗ-4310, КАМАЗ-4326, КАМАЗ-5320, КАМАЗ-53212, КАМАЗ-5410 Ширина, м - 0.4 Высота, м - 0.25 Длина, м - 0.75 Вес, кг - 11.5",4000,original/IMG_20200513_081055-scaled.jpg,128/128__IMG_20200513_081055-scaled.jpg,432/432__IMG_20200513_081055-scaled.jpg,true
184012,,,,1,5,Механизм переключение делителя,15-1771010,"Механизм переключения передач (КАМАЗ). Механизм переключения передач - часть механической коробки передач, предназначена для выбора, включения и выключенияпередач. Артикул - 15-1771010 Дополнительное описание - Механизм переключения делителя передач Характеристики: Вес, кг 3,8","Механизм переключения передач (КАМАЗ). Механизм переключения передач - часть механической коробки передач, предназначена для выбора, включения и выключенияпередач. Артикул - 15-1771010 Дополнительное описание - Механизм переключения делителя передач Характеристики: Вес, кг 3,8",2250,original/IMG_20200318_091225-scaled.jpg,128/128__IMG_20200318_091225-scaled.jpg,432/432__IMG_20200318_091225-scaled.jpg,true
184013,,,,1,5,Дифференциал межосевой (МОД) Камаз квадратный фланец,5320-2506010*,"Применение: 	Камаз-43118 	Камаз-43261 (Евро-1, 2) 	Камаз-43118 (Евро 4) 	Камаз-43261 (Евро-1, 2) 	Камаз-43501 (4х4) 	Камаз-43261 (Евро-1, 2) 	Камаз-43501 (4х4) 	Камаз-53228 	Камаз-65111 	Камаз-43501 (4х4) 	Камаз-53229 (Евро 2) 	Камаз-65115 	Камаз-53229 (Евро 2) 	Камаз-65115 	Камаз-65115 (Евро-3) 	Камаз-65115, 65116 (Евро-4) 	Камаз-6540 	Камаз-65116 	Камаз-65115, 65116 (Евро-4)","Применение:Камаз-43118Камаз-43261 (Евро-1, 2)Камаз-43118 (Евро 4)Камаз-43261 (Евро-1, 2)Камаз-43501 (4х4)Камаз-43261 (Евро-1, 2)Камаз-43501 (4х4)Камаз-53228Камаз-65111Камаз-43501 (4х4)Камаз-53229 (Евро 2)Камаз-65115Камаз-53229 (Евро 2)Камаз-65115Камаз-65115 (Евро-3)Камаз-65115, 65116 (Евро-4)Камаз-6540Камаз-65116Камаз-65115, 65116 (Евро-4)",14000,original/IMG_1102-26-05-21-01-53.jpg,128/128__IMG_1102-26-05-21-01-53.jpg,432/432__IMG_1102-26-05-21-01-53.jpg,true
184014,,,,1,5,Дифференциал межосевой (МОД) Камаз квадратный фланец новый,5320-2506010,"Применение: 	Камаз-43118 	Камаз-43261 (Евро-1, 2) 	Камаз-43118 (Евро 4) 	Камаз-43261 (Евро-1, 2) 	Камаз-43501 (4х4) 	Камаз-43261 (Евро-1, 2) 	Камаз-43501 (4х4) 	Камаз-53228 	Камаз-65111 	Камаз-43501 (4х4) 	Камаз-53229 (Евро 2) 	Камаз-65115 	Камаз-53229 (Евро 2) 	Камаз-65115 	Камаз-65115 (Евро-3) 	Камаз-65115, 65116 (Евро-4) 	Камаз-6540 	Камаз-65116 	Камаз-65115, 65116 (Евро-4)","Применение:Камаз-43118Камаз-43261 (Евро-1, 2)Камаз-43118 (Евро 4)Камаз-43261 (Евро-1, 2)Камаз-43501 (4х4)Камаз-43261 (Евро-1, 2)Камаз-43501 (4х4)Камаз-53228Камаз-65111Камаз-43501 (4х4)Камаз-53229 (Евро 2)Камаз-65115Камаз-53229 (Евро 2)Камаз-65115Камаз-65115 (Евро-3)Камаз-65115, 65116 (Евро-4)Камаз-6540Камаз-65116Камаз-65115, 65116 (Евро-4)",0,original/IMG_1099-26-05-21-01-53.jpg,128/128__IMG_1099-26-05-21-01-53.jpg,432/432__IMG_1099-26-05-21-01-53.jpg,true
184017,,,,1,5,Дифференциал межосевой (МОД) Камаз-6520,6520-2506010,"&nbsp; 	Камаз-6460 	Камаз-6520 	Камаз-6520 (Euro-2, 3) 	Камаз-6460 (Евро 3, 4) 	Камаз-6460 (Евро 4) 	Мадара / Мосты КамАЗ-6522 	Камаз-6522 	Камаз-6520 (Euro-2, 3) 	Камаз-6520 (Euro-4) 	Камаз-6522 (Евро-4) 	Камаз-6520 (Euro-4) 	Камаз-65226 	Камаз-6522 (Евро-4) 	Камаз-65226 	Длина: 179 мм 	Ширина: 179 мм 	Высота: 60 мм","&nbsp; 	Камаз-6460 	Камаз-6520 	Камаз-6520 (Euro-2, 3) 	Камаз-6460 (Евро 3, 4) 	Камаз-6460 (Евро 4) 	Мадара / Мосты КамАЗ-6522 	Камаз-6522 	Камаз-6520 (Euro-2, 3) 	Камаз-6520 (Euro-4) 	Камаз-6522 (Евро-4) 	Камаз-6520 (Euro-4) 	Камаз-65226 	Камаз-6522 (Евро-4) 	Камаз-65226 	Длина: 179 мм 	Ширина: 179 мм 	Высота: 60 мм",8500,original/IMG_20190313_130801-scaled.jpg,128/128__IMG_20190313_130801-scaled.jpg,432/432__IMG_20190313_130801-scaled.jpg,true
184018,,,,1,2,Наконечник рулевой тяги 5320 левый,5320-3414057,Наконечник рулевой тяги 5320 левый,Наконечник рулевой тяги 5320 левый,700,original/IMG_0592-scaled.jpg,128/128__IMG_0592-scaled.jpg,432/432__IMG_0592-scaled.jpg,true
184019,,,,1,2,Наконечник рулевой тяги 5320 правый,5320-3414056,Наконечник рулевой тяги 5320 правый,Наконечник рулевой тяги 5320 правый,750,original/image-20-07-20-04-14-scaled.jpeg,128/128__image-20-07-20-04-14-scaled.jpeg,432/432__image-20-07-20-04-14-scaled.jpeg,true
184020,,,,1,2,Насос водяной Камаз,740-1307010*,"&nbsp;Применяется в двигателе в системе охлаждения автомобилей: 	Камаз-4310 	Камаз-4326 	Камаз-5315 	Камаз-5320 	Камаз-53212 	ЛАЗ 4207 	ЛиАЗ-5256 	Ширина, м - 0.28 	Высота, м - 0.25 	Длина, м - 0.22 	Вес, кг - 8.85","Применяется в двигателе в системе охлаждения автомобилей: 	Камаз-4310 	Камаз-4326 	Камаз-5315 	Камаз-5320 	Камаз-53212 	ЛАЗ 4207 	ЛиАЗ-5256 	Ширина, м - 0.28 	Высота, м - 0.25 	Длина, м - 0.22 	Вес, кг - 8.85",2100,original/IMG_0525.jpg,128/128__IMG_0525.jpg,432/432__IMG_0525.jpg,true
